YT IA Link,RT IA Link
https://archive.org/details/youtube--rA3B2_D-QM,https://archive.org/details/roosterteeth-40150
https://archive.org/details/youtube--rYgA-BG3LE,https://archive.org/details/roosterteeth-33037
https://archive.org/details/youtube--S1TXaCt3W0,https://archive.org/details/roosterteeth-42786
https://archive.org/details/youtube--S5Ev4Hcd-4,https://archive.org/details/roosterteeth-50001
https://archive.org/details/youtube--sacpYArf8Y,https://archive.org/details/roosterteeth-31910
https://archive.org/details/youtube--sg8Ja1OYnc,https://archive.org/details/roosterteeth-11707
https://archive.org/details/youtube--SHWm1qkJYk,https://archive.org/details/roosterteeth-32658
https://archive.org/details/youtube--T_T5Ga3cyY,https://archive.org/details/roosterteeth-10613
https://archive.org/details/youtube--t10xAimUc8,https://archive.org/details/roosterteeth-2196
https://archive.org/details/youtube--tWPfpx_yag,https://archive.org/details/roosterteeth-32660
https://archive.org/details/youtube--tx-60SXWjo,https://archive.org/details/roosterteeth-43266
https://archive.org/details/youtube--TYs43NBjgY,https://archive.org/details/roosterteeth-43646
https://archive.org/details/youtube--U-hf6go8as,https://archive.org/details/roosterteeth-15325
https://archive.org/details/youtube--urZOQ3DkTw,https://archive.org/details/roosterteeth-47006
https://archive.org/details/youtube--v1cIL5ED34,https://archive.org/details/roosterteeth-44009
https://archive.org/details/youtube--v7WfCLFzDc,https://archive.org/details/roosterteeth-36825
https://archive.org/details/youtube--vdyXY1eaZs,https://archive.org/details/roosterteeth-27625
https://archive.org/details/youtube--vnx0nagaPQ,https://archive.org/details/roosterteeth-41985
https://archive.org/details/youtube--w_00O4CAno,https://archive.org/details/roosterteeth-26818
https://archive.org/details/youtube--wbV9-c-5xw,https://archive.org/details/roosterteeth-34556
https://archive.org/details/youtube--WK8AK8clqQ,https://archive.org/details/roosterteeth-46758
https://archive.org/details/youtube--wS2afI9D8c,https://archive.org/details/roosterteeth-11556
https://archive.org/details/youtube--X9OLkmknTE,https://archive.org/details/roosterteeth-31860
https://archive.org/details/youtube--xCquoeRYy4,https://archive.org/details/roosterteeth-39645
https://archive.org/details/youtube--xGL0ooy5yQ,https://archive.org/details/roosterteeth-38643
https://archive.org/details/youtube--XkuJKSPyvc,https://archive.org/details/roosterteeth-51103
https://archive.org/details/youtube--XobutdMdIA,https://archive.org/details/roosterteeth-3481
https://archive.org/details/youtube--XXq82t8E7s,https://archive.org/details/roosterteeth-11732
https://archive.org/details/youtube--XzubOH9HF8,https://archive.org/details/roosterteeth-35140
https://archive.org/details/youtube--y4NbcCH5fU,https://archive.org/details/roosterteeth-44855
https://archive.org/details/youtube--YHzt5IQ_WI,https://archive.org/details/roosterteeth-44947
https://archive.org/details/youtube--yP7aPRDolw,https://archive.org/details/roosterteeth-13297
https://archive.org/details/youtube--ZHyz17qaUQ,https://archive.org/details/roosterteeth-9284
https://archive.org/details/youtube--ZJzz-PF6BA,https://archive.org/details/roosterteeth-49712
https://archive.org/details/youtube--ZKOrklCyMc,https://archive.org/details/roosterteeth-49099
https://archive.org/details/youtube--zruIscTJ_Y,https://archive.org/details/roosterteeth-51348
https://archive.org/details/youtube-0__Ab41dgI0,https://archive.org/details/roosterteeth-13029
https://archive.org/details/youtube-0_iXoRiTo68,https://archive.org/details/roosterteeth-1489-bonus
https://archive.org/details/youtube-0_LAeZWn_N8,https://archive.org/details/roosterteeth-39103
https://archive.org/details/youtube-0--0y2LBOUM,https://archive.org/details/roosterteeth-30407
https://archive.org/details/youtube-0-tu15qqOTM,https://archive.org/details/roosterteeth-37750
https://archive.org/details/youtube-00IZ4dad9e8,https://archive.org/details/roosterteeth-851
https://archive.org/details/youtube-00Mkhh5hr6c,https://archive.org/details/roosterteeth-41082
https://archive.org/details/youtube-01Eq2g9cHcM,https://archive.org/details/roosterteeth-15437
https://archive.org/details/youtube-01GVo0F3izE,https://archive.org/details/roosterteeth-35467
https://archive.org/details/youtube-01yVilghNV8,https://archive.org/details/roosterteeth-51322
https://archive.org/details/youtube-02bFP8O7QvI,https://archive.org/details/roosterteeth-3796
https://archive.org/details/youtube-02MsKtOUF6M,https://archive.org/details/roosterteeth-34177
https://archive.org/details/youtube-03aPI-j_-j4,https://archive.org/details/roosterteeth-52618
https://archive.org/details/youtube-03vfbakAk1M,https://archive.org/details/roosterteeth-828
https://archive.org/details/youtube-040PoV1eI68,https://archive.org/details/roosterteeth-22396
https://archive.org/details/youtube-044Lryzwu0M,https://archive.org/details/roosterteeth-48927
https://archive.org/details/youtube-04McrzeCnMc,https://archive.org/details/roosterteeth-47808
https://archive.org/details/youtube-04ULqMIdiYQ,https://archive.org/details/roosterteeth-16865
https://archive.org/details/youtube-05_T9z0fXYs,https://archive.org/details/roosterteeth-48999
https://archive.org/details/youtube-05j5S05id7E,https://archive.org/details/roosterteeth-29365
https://archive.org/details/youtube-05M-eLZ2tKk,https://archive.org/details/roosterteeth-21605
https://archive.org/details/youtube-05ZrVk-QxJ8,https://archive.org/details/roosterteeth-42903
https://archive.org/details/youtube-06F8o6rX2Ko,https://archive.org/details/roosterteeth-712
https://archive.org/details/youtube-06pnq4YMAKQ,https://archive.org/details/roosterteeth-11607
https://archive.org/details/youtube-07_XBvFxsLM,https://archive.org/details/roosterteeth-43820
https://archive.org/details/youtube-074YVsa3y-c,https://archive.org/details/roosterteeth-52119
https://archive.org/details/youtube-07cYSOTdGc0,https://archive.org/details/roosterteeth-3090
https://archive.org/details/youtube-07nS-nC9jK8,https://archive.org/details/roosterteeth-11787
https://archive.org/details/youtube-084yHDq0-0E,https://archive.org/details/roosterteeth-43369
https://archive.org/details/youtube-08avJ6AgcIU,https://archive.org/details/roosterteeth-44913
https://archive.org/details/youtube-08fiDoBJ4dc,https://archive.org/details/roosterteeth-52087
https://archive.org/details/youtube-08JWxHJz8RU,https://archive.org/details/roosterteeth-48144
https://archive.org/details/youtube-08RHY1JUVEU,https://archive.org/details/roosterteeth-28470
https://archive.org/details/youtube-08vlIYug1_A,https://archive.org/details/roosterteeth-33602
https://archive.org/details/youtube-08ym8aCBrX8,https://archive.org/details/roosterteeth-29560
https://archive.org/details/youtube-09CRuPdrmdA,https://archive.org/details/roosterteeth-10282
https://archive.org/details/youtube-09HbnajDg08,https://archive.org/details/roosterteeth-27996
https://archive.org/details/youtube-09y-GPtnDDQ,https://archive.org/details/roosterteeth-49541
https://archive.org/details/youtube-09z1y014kSw,https://archive.org/details/roosterteeth-619
https://archive.org/details/youtube-0AHly9_6qQI,https://archive.org/details/roosterteeth-19348
https://archive.org/details/youtube-0Aw6jXLcu5c,https://archive.org/details/roosterteeth-10268
https://archive.org/details/youtube-0B8UW-VuCVQ,https://archive.org/details/roosterteeth-10443
https://archive.org/details/youtube-0bA6hbKPbvQ,https://archive.org/details/roosterteeth-3262
https://archive.org/details/youtube-0Bd4M3kgpL4,https://archive.org/details/roosterteeth-48536
https://archive.org/details/youtube-0bhzHJ8qW64,https://archive.org/details/roosterteeth-51419
https://archive.org/details/youtube-0BJ5y-tQdik,https://archive.org/details/roosterteeth-11763
https://archive.org/details/youtube-0blf0PH6s9k,https://archive.org/details/roosterteeth-33491
https://archive.org/details/youtube-0Bugcy2CGhE,https://archive.org/details/roosterteeth-650
https://archive.org/details/youtube-0BvV9SIVnxI,https://archive.org/details/roosterteeth-28896
https://archive.org/details/youtube-0BWvq9pMGCM,https://archive.org/details/roosterteeth-1606
https://archive.org/details/youtube-0Bypi7J6gV4,https://archive.org/details/roosterteeth-10617
https://archive.org/details/youtube-0C12FnVZEXE,https://archive.org/details/roosterteeth-51869
https://archive.org/details/youtube-0c1xGAqTSzc,https://archive.org/details/roosterteeth-8983
https://archive.org/details/youtube-0cgzizP4OvE,https://archive.org/details/roosterteeth-22429
https://archive.org/details/youtube-0cNtaWMBGRc,https://archive.org/details/roosterteeth-24654
https://archive.org/details/youtube-0cp4-iAant0,https://archive.org/details/roosterteeth-16958
https://archive.org/details/youtube-0CQzn9_xeY0,https://archive.org/details/roosterteeth-28962
https://archive.org/details/youtube-0CTY-UV7lbc,https://archive.org/details/roosterteeth-10785
https://archive.org/details/youtube-0cUdIln6WXg,https://archive.org/details/roosterteeth-14326
https://archive.org/details/youtube-0cvGEC1Mj-4,https://archive.org/details/roosterteeth-30332
https://archive.org/details/youtube-0CYSg6wv8a8,https://archive.org/details/roosterteeth-45617
https://archive.org/details/youtube-0d2tv9KyV5o,https://archive.org/details/roosterteeth-42237
https://archive.org/details/youtube-0DGcNsGSjCI,https://archive.org/details/roosterteeth-37678
https://archive.org/details/youtube-0DjX8MlJCxk,https://archive.org/details/roosterteeth-10527
https://archive.org/details/youtube-0doFibsryxU,https://archive.org/details/roosterteeth-8877
https://archive.org/details/youtube-0e2WgMkBHMI,https://archive.org/details/roosterteeth-21585
https://archive.org/details/youtube-0E7CM354ON0,https://archive.org/details/roosterteeth-52483
https://archive.org/details/youtube-0eg42lJ0GHw,https://archive.org/details/roosterteeth-35892
https://archive.org/details/youtube-0ekMalQcjns,https://archive.org/details/roosterteeth-41185
https://archive.org/details/youtube-0eMFSHJnazM,https://archive.org/details/roosterteeth-18446
https://archive.org/details/youtube-0eQdNnKdFwQ,https://archive.org/details/roosterteeth-13259
https://archive.org/details/youtube-0EtegiTdZJ4,https://archive.org/details/roosterteeth-2216
https://archive.org/details/youtube-0faJ7vGoqo8,https://archive.org/details/roosterteeth-3922
https://archive.org/details/youtube-0FiuQ7_b92k,https://archive.org/details/roosterteeth-2323
https://archive.org/details/youtube-0FjU6M4W0UM,https://archive.org/details/roosterteeth-17686
https://archive.org/details/youtube-0FkCG-L7Kwo,https://archive.org/details/roosterteeth-10863
https://archive.org/details/youtube-0fn9PFV76Q8,https://archive.org/details/roosterteeth-51361
https://archive.org/details/youtube-0Fo0ztxGwLE,https://archive.org/details/roosterteeth-21995
https://archive.org/details/youtube-0FoiGvNTVzA,https://archive.org/details/roosterteeth-32275
https://archive.org/details/youtube-0fPAUTuSiU4,https://archive.org/details/roosterteeth-44577
https://archive.org/details/youtube-0fQD2i1s7f0,https://archive.org/details/roosterteeth-36035
https://archive.org/details/youtube-0FY7HedHQOE,https://archive.org/details/roosterteeth-52614
https://archive.org/details/youtube-0gAC2Gy05wA,https://archive.org/details/roosterteeth-512
https://archive.org/details/youtube-0gJQQ9zMxUc,https://archive.org/details/roosterteeth-51895
https://archive.org/details/youtube-0gseQ17-x-M,https://archive.org/details/roosterteeth-52171
https://archive.org/details/youtube-0H_Mguu68Wk,https://archive.org/details/roosterteeth-11213
https://archive.org/details/youtube-0h8fmyFLj0M,https://archive.org/details/roosterteeth-6989
https://archive.org/details/youtube-0H9XoEih_t0,https://archive.org/details/roosterteeth-11087
https://archive.org/details/youtube-0HKf770hD5w,https://archive.org/details/roosterteeth-11393
https://archive.org/details/youtube-0HNb32d_I54,https://archive.org/details/roosterteeth-39249
https://archive.org/details/youtube-0i0foSf3Bus,https://archive.org/details/roosterteeth-8136
https://archive.org/details/youtube-0I9vWjc9nao,https://archive.org/details/roosterteeth-26606
https://archive.org/details/youtube-0ifHiTBG0_A,https://archive.org/details/roosterteeth-51300
https://archive.org/details/youtube-0iqdZIw3YyM,https://archive.org/details/roosterteeth-10780
https://archive.org/details/youtube-0JF7lH9_4DA,https://archive.org/details/roosterteeth-18552
https://archive.org/details/youtube-0JjaOpB8LFw,https://archive.org/details/roosterteeth-16966
https://archive.org/details/youtube-0jrs2WA6fJA,https://archive.org/details/roosterteeth-28849
https://archive.org/details/youtube-0jTbpQWBwyU,https://archive.org/details/roosterteeth-8382
https://archive.org/details/youtube-0k1lqIRo4Bg,https://archive.org/details/roosterteeth-22220
https://archive.org/details/youtube-0kGxgh-D4d4,https://archive.org/details/roosterteeth-9087
https://archive.org/details/youtube-0koSFNgfG6s,https://archive.org/details/roosterteeth-32651
https://archive.org/details/youtube-0kQhTLZUDbc,https://archive.org/details/roosterteeth-9854
https://archive.org/details/youtube-0Ku8vb6OQrE,https://archive.org/details/roosterteeth-43717
https://archive.org/details/youtube-0kUZGNVx020,https://archive.org/details/roosterteeth-18118
https://archive.org/details/youtube-0KzYe5bHoq4,https://archive.org/details/roosterteeth-29838
https://archive.org/details/youtube-0l76GKo95FE,https://archive.org/details/roosterteeth-29567
https://archive.org/details/youtube-0LaVFlMa_4E,https://archive.org/details/roosterteeth-50198
https://archive.org/details/youtube-0lXUmKS4hJQ,https://archive.org/details/roosterteeth-25118
https://archive.org/details/youtube-0mA5art31aw,https://archive.org/details/roosterteeth-3183
https://archive.org/details/youtube-0MgG7yHNZ58,https://archive.org/details/roosterteeth-45579
https://archive.org/details/youtube-0MWiKnF2Sws,https://archive.org/details/roosterteeth-18068
https://archive.org/details/youtube-0N3Gc5W63HU,https://archive.org/details/roosterteeth-41642
https://archive.org/details/youtube-0NagPj64fzo,https://archive.org/details/roosterteeth-27761
https://archive.org/details/youtube-0Ng7QAP1IMc,https://archive.org/details/roosterteeth-27917
https://archive.org/details/youtube-0NHU40WGdLc,https://archive.org/details/roosterteeth-16870
https://archive.org/details/youtube-0nkqk-u6jiE,https://archive.org/details/roosterteeth-49752
